date,predicted_value,lower_bound,upper_bound,trend,model_run_date
2018-01-08,40669.38504222205,30465.28385970973,53688.312925996725,10.848636421993108,2025-11-26 22:56:22
2018-01-09,42403.510128122056,32527.079080047686,55172.00907791206,10.840942557920688,2025-11-26 22:56:22
2018-01-10,40840.46188036586,30972.10647204714,53709.34578737241,10.833248693848265,2025-11-26 22:56:22
2018-01-11,42950.8180516654,32628.0736096975,54725.791550976464,10.825554829775845,2025-11-26 22:56:22
2018-01-12,39655.641443452325,30068.474948256382,51629.60537979862,10.817860965703424,2025-11-26 22:56:22
2018-01-13,32412.316902412527,24986.800370809622,42919.97759452958,10.810167101631004,2025-11-26 22:56:22
2018-01-14,35733.703081409054,27049.130169326036,46794.68399612437,10.802473237558583,2025-11-26 22:56:22
2018-01-15,50098.398840723254,37556.213624315715,64293.45873365831,10.794779373486161,2025-11-26 22:56:22
2018-01-16,50053.63865422851,38233.76065941723,65396.231538144784,10.78708550941374,2025-11-26 22:56:22
2018-01-17,46153.353375357074,34557.62422286026,60432.054889278246,10.77939164534132,2025-11-26 22:56:22
2018-01-18,46436.172871748146,35039.034699923,60609.65600091098,10.7716977812689,2025-11-26 22:56:22
2018-01-19,41074.406203529354,31342.174906704906,54493.391570925545,10.764003916315213,2025-11-26 22:56:22
2018-01-20,32238.333529876454,24517.71549550522,42899.886185351665,10.756310051361524,2025-11-26 22:56:22
2018-01-21,34169.086890154285,25793.61774606891,44689.00561787653,10.748616186407839,2025-11-26 22:56:22
2018-01-22,46158.18491743335,35924.252564329414,60894.51270866252,10.740922321454152,2025-11-26 22:56:22
2018-01-23,44695.8233702305,34407.79347439419,59244.35443060884,10.733228456500463,2025-11-26 22:56:22
2018-01-24,40148.61225959555,30162.390958535914,53393.91811797764,10.725534591546777,2025-11-26 22:56:22
2018-01-25,39538.42742492615,30092.10336777354,51988.125117212185,10.717840726593089,2025-11-26 22:56:22
2018-01-26,34442.0721347761,26236.8455947749,44503.11515494505,10.710146861639402,2025-11-26 22:56:22
2018-01-27,26788.73232057307,20139.83384380141,35447.526752574326,10.702452996685716,2025-11-26 22:56:22
2018-01-28,28253.48795056258,21972.155376134368,37323.612606116054,10.694759131732027,2025-11-26 22:56:22
2018-01-29,38142.50481809103,28609.976343645896,51020.68879248864,10.68706526677834,2025-11-26 22:56:22
2018-01-30,37165.98340929373,28229.500283661015,49666.402756311254,10.679371401824655,2025-11-26 22:56:22
2018-01-31,33770.04046981178,25641.458257365666,44504.51267506387,10.671677534050945,2025-11-26 22:56:22
2018-02-01,33770.92359298324,25931.63401593571,45783.531156750985,10.663983666277234,2025-11-26 22:56:22
2018-02-02,30002.856379392648,22614.824441236116,39642.08758763454,10.656289798503524,2025-11-26 22:56:22
2018-02-03,23886.32356222137,18256.09415521073,30983.392527112675,10.648595930729813,2025-11-26 22:56:22
2018-02-04,25806.995062765534,19647.58739533714,33586.04812455692,10.640902062956103,2025-11-26 22:56:22
2018-02-05,35700.96185586769,27399.763837904735,46671.908865278216,10.633208195182393,2025-11-26 22:56:22
2018-02-06,35733.47286002279,26796.98916261044,46234.929182904125,10.625514327408682,2025-11-26 22:56:22
2018-02-07,33364.27638918844,26143.45850001566,44167.99357710275,10.617820459634972,2025-11-26 22:56:22
2018-02-08,34244.66318242917,26182.016437003025,44477.98486317847,10.610126591861262,2025-11-26 22:56:22
2018-02-09,31200.65444440051,23461.36679586475,41186.35717977348,10.602432724087551,2025-11-26 22:56:22
2018-02-10,25437.00391875318,19513.334001932046,33097.42682647553,10.594738856313842,2025-11-26 22:56:22
2018-02-11,28027.791046139067,21247.268023665267,36601.783576118345,10.587044988311774,2025-11-26 22:56:22
2018-02-12,39374.91474579129,29709.799087984673,51555.99020110717,10.579351120309708,2025-11-26 22:56:22
2018-02-13,39954.498967655956,29655.496535870097,51712.581566717534,10.571657252307642,2025-11-26 22:56:22
